date,ticker,open,high,low,close,adj_close,volume
,,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
2019-11-19,^NSEI,11919.4501953125,11958.849609375,11881.75,11940.099609375,11940.099609375,613900
2019-11-20,^NSEI,12004.75,12038.599609375,11966.0498046875,11999.099609375,11999.099609375,646700
2019-11-21,^NSEI,12025.650390625,12028.2001953125,11956.900390625,11968.400390625,11968.400390625,557700
2019-11-22,^NSEI,11967.2998046875,11968.099609375,11883.5,11914.400390625,11914.400390625,486800
2019-11-25,^NSEI,11922.4501953125,12084.5,11919.75,12073.75,12073.75,534300
2019-11-26,^NSEI,12110.2001953125,12132.4501953125,12006.349609375,12037.7001953125,12037.7001953125,1201300
2019-11-27,^NSEI,12068.5,12114.900390625,12055.150390625,12100.7001953125,12100.7001953125,584200
2019-11-28,^NSEI,12132.099609375,12158.7998046875,12099.9501953125,12151.150390625,12151.150390625,620500
2019-11-29,^NSEI,12146.2001953125,12147.400390625,12017.400390625,12056.0498046875,12056.0498046875,804400
2019-12-02,^NSEI,12137.0498046875,12137.150390625,12023.7001953125,12048.2001953125,12048.2001953125,720900
2019-12-03,^NSEI,12067.650390625,12068.599609375,11956.400390625,11994.2001953125,11994.2001953125,605800
2019-12-04,^NSEI,11969.9501953125,12054.7001953125,11935.2998046875,12043.2001953125,12043.2001953125,747200
2019-12-05,^NSEI,12071.25,12081.2001953125,11998.75,12018.400390625,12018.400390625,562200
2019-12-06,^NSEI,12047.349609375,12057.0498046875,11888.849609375,11921.5,11921.5,609200
2019-12-09,^NSEI,11939.099609375,11981.9501953125,11888.0498046875,11937.5,11937.5,599100
2019-12-10,^NSEI,11950.5,11953.2001953125,11844.7001953125,11856.7998046875,11856.7998046875,650200
2019-12-11,^NSEI,11867.349609375,11923.2001953125,11832.2998046875,11910.150390625,11910.150390625,997700
2019-12-12,^NSEI,11944.2998046875,12005.5,11934.0,11971.7998046875,11971.7998046875,752600
2019-12-13,^NSEI,12026.400390625,12098.849609375,12023.599609375,12086.7001953125,12086.7001953125,597700
2019-12-16,^NSEI,12131.349609375,12134.650390625,12046.2998046875,12053.9501953125,12053.9501953125,437700
2019-12-17,^NSEI,12082.4501953125,12182.75,12070.349609375,12165.0,12165.0,499600
2019-12-18,^NSEI,12197.0,12237.7001953125,12163.4501953125,12221.650390625,12221.650390625,518900
2019-12-19,^NSEI,12223.400390625,12268.349609375,12191.150390625,12259.7001953125,12259.7001953125,623100
2019-12-20,^NSEI,12266.4501953125,12293.900390625,12252.75,12271.7998046875,12271.7998046875,810700
2019-12-23,^NSEI,12235.4501953125,12287.150390625,12213.25,12262.75,12262.75,604800
2019-12-24,^NSEI,12269.25,12283.7001953125,12202.099609375,12214.5498046875,12214.5498046875,470300
2019-12-26,^NSEI,12211.849609375,12221.5498046875,12118.849609375,12126.5498046875,12126.5498046875,520300
2019-12-27,^NSEI,12172.900390625,12258.4501953125,12157.900390625,12245.7998046875,12245.7998046875,383800
2019-12-30,^NSEI,12274.900390625,12286.4501953125,12213.7998046875,12255.849609375,12255.849609375,411100
2019-12-31,^NSEI,12247.099609375,12247.099609375,12151.7998046875,12168.4501953125,12168.4501953125,426900
2020-01-01,^NSEI,12202.150390625,12222.2001953125,12165.2998046875,12182.5,12182.5,304100
2020-01-02,^NSEI,12198.5498046875,12289.900390625,12195.25,12282.2001953125,12282.2001953125,407700
2020-01-03,^NSEI,12261.099609375,12265.599609375,12191.349609375,12226.650390625,12226.650390625,428800
2020-01-06,^NSEI,12170.599609375,12179.099609375,11974.2001953125,11993.0498046875,11993.0498046875,396500
2020-01-07,^NSEI,12079.099609375,12152.150390625,12005.349609375,12052.9501953125,12052.9501953125,447800
2020-01-08,^NSEI,11939.099609375,12044.9501953125,11929.599609375,12025.349609375,12025.349609375,446000
2020-01-09,^NSEI,12153.150390625,12224.0498046875,12132.5498046875,12215.900390625,12215.900390625,477500
2020-01-10,^NSEI,12271.0,12311.2001953125,12213.2001953125,12256.7998046875,12256.7998046875,660600
2020-01-13,^NSEI,12296.7001953125,12337.75,12285.7998046875,12329.5498046875,12329.5498046875,501000
2020-01-14,^NSEI,12333.099609375,12374.25,12308.7001953125,12362.2998046875,12362.2998046875,616300
2020-01-15,^NSEI,12349.400390625,12355.150390625,12278.75,12343.2998046875,12343.2998046875,684400
2020-01-16,^NSEI,12347.099609375,12389.0498046875,12315.7998046875,12355.5,12355.5,395700
2020-01-17,^NSEI,12328.400390625,12385.4501953125,12321.400390625,12352.349609375,12352.349609375,502100
2020-01-20,^NSEI,12430.5,12430.5,12216.900390625,12224.5498046875,12224.5498046875,491600
2020-01-21,^NSEI,12195.2998046875,12230.0498046875,12162.2998046875,12169.849609375,12169.849609375,400
2020-01-22,^NSEI,12218.349609375,12225.0498046875,12087.900390625,12106.900390625,12106.900390625,500
2020-01-23,^NSEI,12123.75,12189.0,12094.099609375,12180.349609375,12180.349609375,867700
2020-01-24,^NSEI,12174.5498046875,12272.150390625,12149.650390625,12248.25,12248.25,593200
2020-01-27,^NSEI,12197.099609375,12216.599609375,12107.0,12119.0,12119.0,441200
2020-01-28,^NSEI,12148.099609375,12163.5498046875,12024.5,12055.7998046875,12055.7998046875,478500
2020-01-29,^NSEI,12114.900390625,12169.599609375,12103.7998046875,12129.5,12129.5,514400
2020-01-30,^NSEI,12147.75,12150.2998046875,12010.599609375,12035.7998046875,12035.7998046875,538100
2020-01-31,^NSEI,12100.400390625,12103.5498046875,11945.849609375,11962.099609375,11962.099609375,771300
2020-02-03,^NSEI,11627.4501953125,11749.849609375,11614.5,11707.900390625,11707.900390625,669800
2020-02-04,^NSEI,11786.25,11986.150390625,11783.400390625,11979.650390625,11979.650390625,560400
2020-02-05,^NSEI,12005.849609375,12098.150390625,11953.349609375,12089.150390625,12089.150390625,758000
2020-02-06,^NSEI,12120.0,12160.599609375,12084.650390625,12137.9501953125,12137.9501953125,565100
2020-02-07,^NSEI,12151.150390625,12154.7001953125,12073.9501953125,12098.349609375,12098.349609375,473500
2020-02-10,^NSEI,12102.349609375,12103.5498046875,11990.75,12031.5,12031.5,524700
2020-02-11,^NSEI,12108.400390625,12172.2998046875,12099.0,12107.900390625,12107.900390625,480000
2020-02-12,^NSEI,12151.0,12231.75,12144.2998046875,12201.2001953125,12201.2001953125,411700
2020-02-13,^NSEI,12219.5498046875,12225.650390625,12139.7998046875,12174.650390625,12174.650390625,501200
2020-02-14,^NSEI,12190.150390625,12246.7001953125,12091.2001953125,12113.4501953125,12113.4501953125,622800
2020-02-17,^NSEI,12131.7998046875,12159.599609375,12037.0,12045.7998046875,12045.7998046875,0
2020-02-18,^NSEI,12028.25,12030.75,11908.0498046875,11992.5,11992.5,676900
2020-02-19,^NSEI,12090.599609375,12134.7001953125,12042.099609375,12125.900390625,12125.900390625,513600
2020-02-20,^NSEI,12119.0,12152.0,12071.4501953125,12080.849609375,12080.849609375,502600
2020-02-24,^NSEI,12012.5498046875,12012.5498046875,11813.400390625,11829.400390625,11829.400390625,490800
2020-02-25,^NSEI,11877.5,11883.0498046875,11779.900390625,11797.900390625,11797.900390625,461000
2020-02-26,^NSEI,11738.5498046875,11783.25,11639.599609375,11678.5,11678.5,567600
2020-02-27,^NSEI,11661.25,11663.849609375,11536.7001953125,11633.2998046875,11633.2998046875,608600
2020-02-28,^NSEI,11382.0,11384.7998046875,11175.0498046875,11201.75,11201.75,809900
2020-03-02,^NSEI,11387.349609375,11433.0,11036.25,11132.75,11132.75,680800
2020-03-03,^NSEI,11217.5498046875,11342.25,11152.5498046875,11303.2998046875,11303.2998046875,696500
2020-03-04,^NSEI,11351.349609375,11356.599609375,11082.150390625,11251.0,11251.0,797700
2020-03-05,^NSEI,11306.0498046875,11389.5,11244.599609375,11269.0,11269.0,1352500
2020-03-06,^NSEI,10942.650390625,11035.099609375,10827.400390625,10989.4501953125,10989.4501953125,1811000
2020-03-09,^NSEI,10742.0498046875,10751.5498046875,10294.4501953125,10451.4501953125,10451.4501953125,1565500
2020-03-11,^NSEI,10334.2998046875,10545.099609375,10334.0,10458.400390625,10458.400390625,1218500
2020-03-12,^NSEI,10039.9501953125,10040.75,9508.0,9590.150390625,9590.150390625,1343500
2020-03-13,^NSEI,9107.599609375,10159.400390625,8555.150390625,9955.2001953125,9955.2001953125,1388000
2020-03-16,^NSEI,9587.7998046875,9602.2001953125,9165.099609375,9197.400390625,9197.400390625,897700
2020-03-17,^NSEI,9285.400390625,9403.7998046875,8915.599609375,8967.0498046875,8967.0498046875,935600
2020-03-18,^NSEI,9088.4501953125,9127.5498046875,8407.0498046875,8468.7998046875,8468.7998046875,1516600
2020-03-19,^NSEI,8063.2998046875,8575.4501953125,7832.5498046875,8263.4501953125,8263.4501953125,925700
2020-03-20,^NSEI,8284.4501953125,8883.0,8178.2001953125,8745.4501953125,8745.4501953125,1071500
2020-03-23,^NSEI,7945.7001953125,8159.25,7583.60009765625,7610.25,7610.25,653500
2020-03-24,^NSEI,7848.2998046875,8036.9501953125,7511.10009765625,7801.0498046875,7801.0498046875,738400
2020-03-25,^NSEI,7735.14990234375,8376.75,7714.75,8317.849609375,8317.849609375,736900
2020-03-26,^NSEI,8451.0,8749.0498046875,8304.900390625,8641.4501953125,8641.4501953125,865600
2020-03-27,^NSEI,8949.099609375,9038.900390625,8522.900390625,8660.25,8660.25,801500
2020-03-30,^NSEI,8385.9501953125,8576.0,8244.0,8281.099609375,8281.099609375,593300
2020-03-31,^NSEI,8529.349609375,8678.2998046875,8358.0,8597.75,8597.75,712700
2020-04-01,^NSEI,8584.099609375,8588.099609375,8198.349609375,8253.7998046875,8253.7998046875,506300
2020-04-03,^NSEI,8356.5498046875,8356.5498046875,8055.7998046875,8083.7998046875,8083.7998046875,697000
2020-04-07,^NSEI,8446.2998046875,8819.400390625,8360.9501953125,8792.2001953125,8792.2001953125,814200
2020-04-08,^NSEI,8688.900390625,9131.7001953125,8653.900390625,8748.75,8748.75,896500
2020-04-09,^NSEI,8973.0498046875,9128.349609375,8904.5498046875,9111.900390625,9111.900390625,742100
2020-04-13,^NSEI,9103.9501953125,9112.0498046875,8912.400390625,8993.849609375,8993.849609375,644000
2020-04-15,^NSEI,9196.400390625,9261.2001953125,8874.099609375,8925.2998046875,8925.2998046875,879100
2020-04-16,^NSEI,8851.25,9053.75,8821.900390625,8992.7998046875,8992.7998046875,719400
2020-04-17,^NSEI,9323.4501953125,9324.0,9091.349609375,9266.75,9266.75,684200
2020-04-20,^NSEI,9390.2001953125,9390.849609375,9230.7998046875,9261.849609375,9261.849609375,726400
2020-04-21,^NSEI,9016.9501953125,9044.400390625,8909.400390625,8981.4501953125,8981.4501953125,655100
2020-04-22,^NSEI,9026.75,9209.75,8946.25,9187.2998046875,9187.2998046875,734400
2020-04-23,^NSEI,9232.349609375,9343.599609375,9170.150390625,9313.900390625,9313.900390625,666700
2020-04-24,^NSEI,9163.900390625,9296.900390625,9141.2998046875,9154.400390625,9154.400390625,659400
2020-04-27,^NSEI,9259.7001953125,9377.099609375,9250.349609375,9282.2998046875,9282.2998046875,512800
2020-04-28,^NSEI,9389.7998046875,9404.400390625,9260.0,9380.900390625,9380.900390625,614500
2020-04-29,^NSEI,9408.599609375,9599.849609375,9392.349609375,9553.349609375,9553.349609375,653000
2020-04-30,^NSEI,9753.5,9889.0498046875,9731.5,9859.900390625,9859.900390625,931200
2020-05-04,^NSEI,9533.5,9533.5,9266.9501953125,9293.5,9293.5,687500
2020-05-05,^NSEI,9429.400390625,9450.900390625,9190.75,9205.599609375,9205.599609375,725200
2020-05-06,^NSEI,9226.7998046875,9346.900390625,9116.5,9270.900390625,9270.900390625,722200
2020-05-07,^NSEI,9234.0498046875,9277.849609375,9175.900390625,9199.0498046875,9199.0498046875,708700
2020-05-08,^NSEI,9376.9501953125,9382.650390625,9238.2001953125,9251.5,9251.5,609100
2020-05-11,^NSEI,9348.150390625,9439.900390625,9219.9501953125,9239.2001953125,9239.2001953125,704600
2020-05-12,^NSEI,9168.849609375,9240.849609375,9043.9501953125,9196.5498046875,9196.5498046875,805500
2020-05-13,^NSEI,9584.2001953125,9584.5,9351.099609375,9383.5498046875,9383.5498046875,846400
2020-05-14,^NSEI,9213.9501953125,9281.099609375,9119.75,9142.75,9142.75,602600
2020-05-15,^NSEI,9182.400390625,9182.400390625,9050.0,9136.849609375,9136.849609375,575900
2020-05-18,^NSEI,9158.2998046875,9158.2998046875,8806.75,8823.25,8823.25,773000
2020-05-19,^NSEI,8961.7001953125,9030.349609375,8855.2998046875,8879.099609375,8879.099609375,762200
2020-05-20,^NSEI,8889.150390625,9093.7998046875,8875.349609375,9066.5498046875,9066.5498046875,622300
2020-05-21,^NSEI,9079.4501953125,9178.5498046875,9056.099609375,9106.25,9106.25,631500
2020-05-22,^NSEI,9067.900390625,9149.599609375,8968.5498046875,9039.25,9039.25,675800
2020-05-26,^NSEI,9099.75,9161.650390625,8996.650390625,9029.0498046875,9029.0498046875,655000
2020-05-27,^NSEI,9082.2001953125,9334.0,9004.25,9314.9501953125,9314.9501953125,763500
2020-05-28,^NSEI,9364.9501953125,9511.25,9336.5,9490.099609375,9490.099609375,837900
2020-05-29,^NSEI,9422.2001953125,9598.849609375,9376.900390625,9580.2998046875,9580.2998046875,967000
2020-06-01,^NSEI,9726.849609375,9931.599609375,9706.9501953125,9826.150390625,9826.150390625,794200
2020-06-02,^NSEI,9880.849609375,9995.599609375,9824.0498046875,9979.099609375,9979.099609375,770200
2020-06-03,^NSEI,10108.2998046875,10176.2001953125,10035.5498046875,10061.5498046875,10061.5498046875,794700
2020-06-04,^NSEI,10054.25,10123.849609375,9944.25,10029.099609375,10029.099609375,775100
2020-06-05,^NSEI,10093.7998046875,10177.7998046875,10040.75,10142.150390625,10142.150390625,987100
2020-06-08,^NSEI,10326.75,10328.5,10120.25,10167.4501953125,10167.4501953125,936500
2020-06-09,^NSEI,10181.150390625,10291.150390625,10021.4501953125,10046.650390625,10046.650390625,754200
2020-06-10,^NSEI,10072.599609375,10148.75,10036.849609375,10116.150390625,10116.150390625,632400
2020-06-11,^NSEI,10094.099609375,10112.0498046875,9885.0498046875,9902.0,9902.0,715500
2020-06-12,^NSEI,9544.9501953125,9996.0498046875,9544.349609375,9972.900390625,9972.900390625,796300
2020-06-15,^NSEI,9919.349609375,9943.349609375,9726.349609375,9813.7001953125,9813.7001953125,716100
2020-06-16,^NSEI,10014.7998046875,10046.150390625,9728.5,9914.0,9914.0,899900
2020-06-17,^NSEI,9876.7001953125,10003.599609375,9833.7998046875,9881.150390625,9881.150390625,685400
2020-06-18,^NSEI,9863.25,10111.2001953125,9845.0498046875,10091.650390625,10091.650390625,622900
2020-06-19,^NSEI,10119.0,10272.400390625,10072.650390625,10244.400390625,10244.400390625,892100
2020-06-22,^NSEI,10318.75,10393.650390625,10277.599609375,10311.2001953125,10311.2001953125,685400
2020-06-23,^NSEI,10347.9501953125,10484.7001953125,10301.75,10471.0,10471.0,669200
2020-06-24,^NSEI,10529.25,10553.150390625,10281.9501953125,10305.2998046875,10305.2998046875,854800
2020-06-25,^NSEI,10235.5498046875,10361.7998046875,10194.5,10288.900390625,10288.900390625,994200
2020-06-26,^NSEI,10378.900390625,10409.849609375,10311.25,10383.0,10383.0,671900
2020-06-29,^NSEI,10311.9501953125,10337.9501953125,10223.599609375,10312.400390625,10312.400390625,574500
2020-06-30,^NSEI,10382.599609375,10401.0498046875,10267.349609375,10302.099609375,10302.099609375,556200
2020-07-01,^NSEI,10323.7998046875,10447.0498046875,10299.599609375,10430.0498046875,10430.0498046875,573600
2020-07-02,^NSEI,10493.0498046875,10598.2001953125,10485.5498046875,10551.7001953125,10551.7001953125,597400
2020-07-03,^NSEI,10614.9501953125,10631.2998046875,10562.650390625,10607.349609375,10607.349609375,525200
2020-07-06,^NSEI,10723.849609375,10811.400390625,10695.099609375,10763.650390625,10763.650390625,571200
2020-07-07,^NSEI,10802.849609375,10813.7998046875,10689.7001953125,10799.650390625,10799.650390625,636800
2020-07-08,^NSEI,10818.650390625,10847.849609375,10676.5498046875,10705.75,10705.75,767900
2020-07-09,^NSEI,10755.5498046875,10836.849609375,10733.0,10813.4501953125,10813.4501953125,618700
2020-07-10,^NSEI,10764.099609375,10819.400390625,10713.0,10768.0498046875,10768.0498046875,590700
2020-07-13,^NSEI,10851.849609375,10894.0498046875,10756.0498046875,10802.7001953125,10802.7001953125,554100
2020-07-14,^NSEI,10750.849609375,10755.650390625,10562.900390625,10607.349609375,10607.349609375,532400
2020-07-15,^NSEI,10701.0,10827.4501953125,10577.75,10618.2001953125,10618.2001953125,715900
2020-07-16,^NSEI,10706.2001953125,10755.2998046875,10595.2001953125,10739.9501953125,10739.9501953125,694400
2020-07-17,^NSEI,10752.0,10933.4501953125,10749.650390625,10901.7001953125,10901.7001953125,676900
2020-07-20,^NSEI,10999.4501953125,11037.900390625,10953.0,11022.2001953125,11022.2001953125,554300
2020-07-21,^NSEI,11126.099609375,11179.5498046875,11113.25,11162.25,11162.25,772000
2020-07-22,^NSEI,11231.2001953125,11238.099609375,11056.5498046875,11132.599609375,11132.599609375,765100
2020-07-23,^NSEI,11135.0,11239.7998046875,11103.150390625,11215.4501953125,11215.4501953125,621600
2020-07-24,^NSEI,11149.9501953125,11225.400390625,11090.2998046875,11194.150390625,11194.150390625,678900
2020-07-27,^NSEI,11225.0,11225.0,11087.849609375,11131.7998046875,11131.7998046875,588100
2020-07-28,^NSEI,11154.099609375,11317.75,11151.400390625,11300.5498046875,11300.5498046875,683900
2020-07-29,^NSEI,11276.900390625,11341.400390625,11149.75,11202.849609375,11202.849609375,600700
2020-07-30,^NSEI,11254.2998046875,11299.9501953125,11084.9501953125,11102.150390625,11102.150390625,677800
2020-07-31,^NSEI,11139.5,11150.400390625,11026.650390625,11073.4501953125,11073.4501953125,642600
2020-08-03,^NSEI,11057.5498046875,11058.0498046875,10882.25,10891.599609375,10891.599609375,680900
2020-08-04,^NSEI,10946.650390625,11112.25,10908.099609375,11095.25,11095.25,625700
2020-08-05,^NSEI,11155.75,11225.650390625,11064.0498046875,11101.650390625,11101.650390625,667600
2020-08-06,^NSEI,11185.7001953125,11256.7998046875,11127.2998046875,11200.150390625,11200.150390625,600400
2020-08-07,^NSEI,11186.650390625,11231.900390625,11142.0498046875,11214.0498046875,11214.0498046875,452600
2020-08-10,^NSEI,11270.25,11337.2998046875,11238.0,11270.150390625,11270.150390625,492000
2020-08-11,^NSEI,11322.25,11373.599609375,11299.150390625,11322.5,11322.5,586100
2020-08-12,^NSEI,11289.0,11322.0,11242.650390625,11308.400390625,11308.400390625,609900
2020-08-13,^NSEI,11334.849609375,11359.2998046875,11269.9501953125,11300.4501953125,11300.4501953125,562400
2020-08-14,^NSEI,11353.2998046875,11366.25,11111.4501953125,11178.400390625,11178.400390625,645100
2020-08-17,^NSEI,11248.900390625,11267.099609375,11144.5,11247.099609375,11247.099609375,634000
2020-08-18,^NSEI,11259.7998046875,11401.7001953125,11253.150390625,11385.349609375,11385.349609375,579200
2020-08-19,^NSEI,11452.150390625,11460.349609375,11394.099609375,11408.400390625,11408.400390625,626200
2020-08-20,^NSEI,11317.4501953125,11361.4501953125,11289.7998046875,11312.2001953125,11312.2001953125,791600
2020-08-21,^NSEI,11409.650390625,11418.5,11362.2001953125,11371.599609375,11371.599609375,668700
2020-08-24,^NSEI,11412.0,11497.25,11410.650390625,11466.4501953125,11466.4501953125,532900
2020-08-25,^NSEI,11513.099609375,11525.900390625,11423.349609375,11472.25,11472.25,638200
2020-08-26,^NSEI,11512.849609375,11561.75,11461.849609375,11549.599609375,11549.599609375,743400
2020-08-27,^NSEI,11609.2998046875,11617.349609375,11540.599609375,11559.25,11559.25,719800
2020-08-28,^NSEI,11602.9501953125,11686.0498046875,11589.400390625,11647.599609375,11647.599609375,807000
2020-08-31,^NSEI,11777.5498046875,11794.25,11325.849609375,11387.5,11387.5,1371800
2020-09-01,^NSEI,11464.2998046875,11553.5498046875,11366.900390625,11470.25,11470.25,783800
2020-09-02,^NSEI,11478.5498046875,11554.75,11430.400390625,11535.0,11535.0,593500
2020-09-03,^NSEI,11566.2001953125,11584.9501953125,11507.650390625,11527.4501953125,11527.4501953125,607100
2020-09-04,^NSEI,11354.400390625,11452.0498046875,11303.650390625,11333.849609375,11333.849609375,681300
2020-09-07,^NSEI,11359.599609375,11381.150390625,11251.7001953125,11355.0498046875,11355.0498046875,560300
2020-09-08,^NSEI,11378.5498046875,11437.25,11290.4501953125,11317.349609375,11317.349609375,572200
2020-09-09,^NSEI,11218.599609375,11298.150390625,11185.150390625,11278.0,11278.0,728900
2020-09-10,^NSEI,11363.2998046875,11464.0498046875,11327.400390625,11449.25,11449.25,679400
2020-09-11,^NSEI,11447.7998046875,11493.5,11419.900390625,11464.4501953125,11464.4501953125,554800
2020-09-14,^NSEI,11540.150390625,11568.900390625,11383.5498046875,11440.0498046875,11440.0498046875,642300
2020-09-15,^NSEI,11487.2001953125,11535.9501953125,11442.25,11521.7998046875,11521.7998046875,506700
2020-09-16,^NSEI,11538.4501953125,11618.099609375,11516.75,11604.5498046875,11604.5498046875,527800
2020-09-17,^NSEI,11539.400390625,11587.2001953125,11498.5,11516.099609375,11516.099609375,0
2020-09-18,^NSEI,11584.099609375,11584.099609375,11446.099609375,11504.9501953125,11504.9501953125,764200
2020-09-21,^NSEI,11503.7998046875,11535.25,11218.5,11250.5498046875,11250.5498046875,602900
2020-09-22,^NSEI,11301.75,11302.2001953125,11084.650390625,11153.650390625,11153.650390625,672200
2020-09-23,^NSEI,11258.75,11259.5498046875,11024.400390625,11131.849609375,11131.849609375,714900
2020-09-24,^NSEI,11011.0,11015.2998046875,10790.2001953125,10805.5498046875,10805.5498046875,706100
2020-09-25,^NSEI,10910.400390625,11072.599609375,10854.849609375,11050.25,11050.25,559600
2020-09-28,^NSEI,11140.849609375,11239.349609375,11099.849609375,11227.5498046875,11227.5498046875,472800
2020-09-29,^NSEI,11288.599609375,11305.400390625,11181.0,11222.400390625,11222.400390625,498300
2020-09-30,^NSEI,11244.4501953125,11295.400390625,11184.5498046875,11247.5498046875,11247.5498046875,499300
2020-10-01,^NSEI,11364.4501953125,11428.599609375,11347.0498046875,11416.9501953125,11416.9501953125,447700
2020-10-05,^NSEI,11487.7998046875,11578.0498046875,11452.2998046875,11503.349609375,11503.349609375,530600
2020-10-06,^NSEI,11603.4501953125,11680.2998046875,11564.2998046875,11662.400390625,11662.400390625,561400
2020-10-07,^NSEI,11679.25,11763.0498046875,11629.349609375,11738.849609375,11738.849609375,513400
2020-10-08,^NSEI,11835.400390625,11905.7001953125,11791.150390625,11834.599609375,11834.599609375,608800
2020-10-09,^NSEI,11852.0498046875,11938.599609375,11805.2001953125,11914.2001953125,11914.2001953125,611100
2020-10-12,^NSEI,11973.5498046875,12022.0498046875,11867.2001953125,11930.9501953125,11930.9501953125,522600
2020-10-13,^NSEI,11934.650390625,11988.2001953125,11888.900390625,11934.5,11934.5,458300
2020-10-14,^NSEI,11917.400390625,11997.2001953125,11822.150390625,11971.0498046875,11971.0498046875,569200
2020-10-15,^NSEI,12023.4501953125,12025.4501953125,11661.2998046875,11680.349609375,11680.349609375,608900
2020-10-16,^NSEI,11727.400390625,11789.75,11667.849609375,11762.4501953125,11762.4501953125,555800
2020-10-19,^NSEI,11879.2001953125,11898.25,11820.400390625,11873.0498046875,11873.0498046875,541400
2020-10-20,^NSEI,11861.0,11949.25,11837.25,11896.7998046875,11896.7998046875,453600
2020-10-21,^NSEI,11958.5498046875,12018.650390625,11775.75,11937.650390625,11937.650390625,623700
2020-10-22,^NSEI,11890.0,11939.5498046875,11823.4501953125,11896.4501953125,11896.4501953125,544900
2020-10-23,^NSEI,11957.900390625,11974.5498046875,11908.75,11930.349609375,11930.349609375,502300
2020-10-26,^NSEI,11937.400390625,11942.849609375,11711.7001953125,11767.75,11767.75,519800
2020-10-27,^NSEI,11807.099609375,11899.0498046875,11723.0,11889.400390625,11889.400390625,616300
2020-10-28,^NSEI,11922.599609375,11929.400390625,11684.849609375,11729.599609375,11729.599609375,704000
2020-10-29,^NSEI,11633.2998046875,11744.150390625,11606.4501953125,11670.7998046875,11670.7998046875,555000
2020-10-30,^NSEI,11678.4501953125,11748.9501953125,11535.4501953125,11642.400390625,11642.400390625,553700
2020-11-02,^NSEI,11697.349609375,11725.650390625,11557.400390625,11669.150390625,11669.150390625,568400
2020-11-03,^NSEI,11734.4501953125,11836.2001953125,11723.2998046875,11813.5,11813.5,674300
2020-11-04,^NSEI,11783.349609375,11929.650390625,11756.400390625,11908.5,11908.5,667300
2020-11-05,^NSEI,12062.400390625,12131.099609375,12027.599609375,12120.2998046875,12120.2998046875,632500
2020-11-06,^NSEI,12156.650390625,12280.400390625,12131.849609375,12263.5498046875,12263.5498046875,576800
2020-11-09,^NSEI,12399.400390625,12474.0498046875,12367.349609375,12461.0498046875,12461.0498046875,553400
2020-11-10,^NSEI,12556.400390625,12643.900390625,12475.25,12631.099609375,12631.099609375,847500
2020-11-11,^NSEI,12680.599609375,12769.75,12571.099609375,12749.150390625,12749.150390625,880500
2020-11-12,^NSEI,12702.150390625,12741.150390625,12624.849609375,12690.7998046875,12690.7998046875,622000
2020-11-13,^NSEI,12659.7001953125,12735.9501953125,12607.7001953125,12719.9501953125,12719.9501953125,513900
2020-11-17,^NSEI,12932.5,12934.0498046875,12797.099609375,12874.2001953125,12874.2001953125,707700
2020-11-18,^NSEI,12860.099609375,12948.849609375,12819.349609375,12938.25,12938.25,731300
2020-11-19,^NSEI,12839.5,12963.0,12745.75,12771.7001953125,12771.7001953125,768800
2020-11-20,^NSEI,12813.400390625,12892.4501953125,12730.25,12859.0498046875,12859.0498046875,664000
2020-11-23,^NSEI,12960.2998046875,12968.849609375,12825.7001953125,12926.4501953125,12926.4501953125,633100
2020-11-24,^NSEI,13002.599609375,13079.099609375,12978.0,13055.150390625,13055.150390625,571900
2020-11-25,^NSEI,13130.0,13145.849609375,12833.650390625,12858.400390625,12858.400390625,679000
2020-11-26,^NSEI,12906.4501953125,13018.0,12790.400390625,12987.0,12987.0,549800
2020-11-27,^NSEI,13012.0498046875,13035.2998046875,12914.2998046875,12968.9501953125,12968.9501953125,1162400
2020-12-01,^NSEI,13062.2001953125,13128.400390625,12962.7998046875,13109.0498046875,13109.0498046875,583600
2020-12-02,^NSEI,13121.400390625,13128.5,12983.5498046875,13113.75,13113.75,717700
2020-12-03,^NSEI,13215.2998046875,13216.599609375,13107.900390625,13133.900390625,13133.900390625,713700
2020-12-04,^NSEI,13177.400390625,13280.0498046875,13152.849609375,13258.5498046875,13258.5498046875,640500
2020-12-07,^NSEI,13264.849609375,13366.650390625,13241.9501953125,13355.75,13355.75,591700
2020-12-08,^NSEI,13393.849609375,13435.4501953125,13311.0498046875,13392.9501953125,13392.9501953125,543200
2020-12-09,^NSEI,13458.099609375,13548.900390625,13449.599609375,13529.099609375,13529.099609375,502600
2020-12-10,^NSEI,13488.5,13503.5498046875,13399.2998046875,13478.2998046875,13478.2998046875,553400
2020-12-11,^NSEI,13512.2998046875,13579.349609375,13402.849609375,13513.849609375,13513.849609375,787700
2020-12-14,^NSEI,13571.4501953125,13597.5,13472.4501953125,13558.150390625,13558.150390625,558400
2020-12-15,^NSEI,13547.2001953125,13589.650390625,13447.0498046875,13567.849609375,13567.849609375,497600
2020-12-16,^NSEI,13663.099609375,13692.349609375,13606.4501953125,13682.7001953125,13682.7001953125,462200
2020-12-17,^NSEI,13713.5498046875,13773.25,13673.5498046875,13740.7001953125,13740.7001953125,416000
2020-12-18,^NSEI,13764.400390625,13772.849609375,13658.599609375,13760.5498046875,13760.5498046875,519400
